lat,long,actual,predicted,residual,resid_pct,sqft,grade,age
47.3488,-122.304,284850,275712,9137,3.2,1590,7,46
47.581,-122.022,1139990,961123,178866,15.7,3740,10,1
47.6092,-122.146,509000,517372,-8372,-1.6,1930,8,26
47.6481,-122.406,675000,659266,15733,2.3,1710,8,74
47.6315,-122.101,697000,531917,165082,23.7,1670,8,42
47.5224,-122.357,216000,223345,-7345,-3.4,710,6,97
47.6064,-122.039,500000,462935,37064,7.4,2000,8,37
47.7455,-122.112,520000,755211,-235211,-45.2,2300,9,31
47.5592,-122.362,346000,409633,-63633,-18.4,1500,8,8
47.538,-122.223,884900,1125195,-240295,-27.2,5370,8,48
47.3586,-122.314,229000,149182,79817,34.9,1020,7,61
47.6183,-122.298,358000,251241,106758,29.8,960,7,22
47.6801,-122.348,467000,437202,29797,6.4,1420,8,7
47.6705,-122.39,418000,315450,102549,24.5,1250,7,14
47.5261,-122.374,280000,403379,-123379,-44.1,1880,6,96
47.3219,-122.341,248500,286771,-38271,-15.4,1240,7,76
47.3662,-122.315,275000,298473,-23473,-8.5,1540,7,48
47.3146,-122.351,219950,182564,37385,17.0,1500,7,31
47.7168,-122.287,571000,798758,-227758,-39.9,2750,7,99
47.5232,-122.354,280000,244497,35502,12.7,910,6,73
47.5015,-121.772,410000,379263,30736,7.5,1900,8,20
47.6647,-122.277,718000,411310,306689,42.7,1030,7,63
47.7703,-122.343,449500,587176,-137676,-30.6,1770,7,61
47.409,-122.333,700000,938445,-238445,-34.1,3270,9,44
47.5664,-122.369,335000,301874,33125,9.9,1090,8,6
47.5483,-122.36,300000,233020,66979,22.3,720,6,68
47.5756,-122.158,525000,410751,114248,21.8,1710,7,60
47.5903,-122.386,540000,485889,54110,10.0,1580,8,8
47.5828,-122.396,625000,619781,5218,0.8,2180,8,38
47.4893,-122.147,525000,658047,-133047,-25.3,2880,9,9
47.4448,-121.77,288000,204182,83817,29.1,1660,7,37
47.7666,-122.265,480000,798580,-318580,-66.4,2920,8,54
47.5786,-121.995,689000,917244,-228244,-33.1,3220,10,22
47.672,-121.864,309000,360860,-51860,-16.8,1450,7,25
47.3333,-122.266,250000,136268,113731,45.5,1170,7,31
47.3512,-122.006,353500,185213,168286,47.6,1770,7,11
47.4836,-122.214,110000,72827,37172,33.8,760,5,85
47.6116,-122.169,740000,719631,20368,2.8,3140,8,56
47.4949,-122.327,290000,253408,36591,12.6,1480,6,73
47.6951,-122.305,403000,377645,25354,6.3,1502,7,10
47.3241,-122.275,245000,288585,-43585,-17.8,2190,7,29
47.6877,-122.289,470000,367137,102862,21.9,900,7,68
47.5439,-122.011,815000,604191,210808,25.9,3040,8,2
47.6071,-122.197,745000,408125,336874,45.2,1390,7,64
47.7243,-122.222,366000,440423,-74423,-20.3,1510,7,48
47.3594,-122.04,399000,577358,-178358,-44.7,2800,9,10
47.5989,-122.039,645000,613759,31240,4.8,2780,8,14
47.723,-122.353,460000,554860,-94860,-20.6,1870,7,79
47.5503,-122.28,475000,580559,-105559,-22.2,2040,7,107
47.769,-122.094,550000,731151,-181151,-32.9,2590,8,37
47.39,-122.166,215000,172294,42705,19.9,1180,7,45
47.3304,-122.13,389900,273313,116586,29.9,2160,7,8
47.439,-122.135,362000,520116,-158116,-43.7,2310,8,29
47.4361,-122.189,287000,342799,-55799,-19.4,1940,7,50
47.5902,-122.311,635000,528934,106065,16.7,2500,8,1
47.6238,-122.311,751750,770506,-18756,-2.5,1880,8,113
47.5567,-122.363,312000,257341,54658,17.5,1490,7,6
47.1559,-121.646,380000,177786,202213,53.2,1860,7,52
47.5924,-122.302,700000,432083,267916,38.3,1410,6,114
47.5887,-122.291,813000,1021986,-208986,-25.7,3370,8,67
47.3328,-122.187,280500,330504,-50004,-17.8,1890,8,18
47.5162,-122.176,415000,579255,-164255,-39.6,2180,8,36
47.7528,-122.195,550000,850953,-300953,-54.7,2800,9,14
47.341,-122.318,345000,444188,-99188,-28.8,2420,8,30
47.3275,-122.338,169950,11325,158624,93.3,840,6,54
47.5547,-122.278,608000,481791,126208,20.8,1720,9,4
47.6326,-122.217,1562000,1064826,497173,31.8,3910,9,55
47.6887,-122.312,625000,763539,-138539,-22.2,2190,8,90
47.4756,-122.35,259950,326505,-66555,-25.6,1240,7,60
47.7065,-122.235,350000,389937,-39937,-11.4,1080,7,31
47.6302,-122.344,495000,376571,118428,23.9,1650,7,3
47.6824,-122.287,1100000,879365,220634,20.1,4320,7,42
47.5463,-122.015,625000,553463,71536,11.4,2010,9,6
47.385,-122.031,245000,129173,115826,47.3,1260,7,21
47.6746,-122.326,382888,363755,19132,5.0,620,6,115
47.7401,-122.348,284000,423873,-139873,-49.3,1080,7,71
47.6214,-122.227,1490000,813253,676746,45.4,2420,9,48
47.5033,-122.372,485000,453968,31031,6.4,1900,8,38
47.6018,-122.297,465000,465216,-216,-0.0,1530,9,1
47.4377,-122.464,495000,420069,74930,15.1,1830,8,18
47.6178,-122.209,2260000,978002,1281997,56.7,3110,10,12
47.5503,-122.301,350000,464059,-114059,-32.6,2090,7,59
47.5748,-122.031,580000,525860,54139,9.3,2130,8,35
47.5937,-122.172,831000,709178,121821,14.7,2240,8,58
47.6853,-122.305,781000,798012,-17012,-2.2,2070,8,84
47.3738,-122.042,375000,371526,3473,0.9,1830,8,25
47.6699,-122.195,1127000,887919,239080,21.2,3160,9,20
47.3919,-122.184,305000,407426,-102426,-33.6,2230,8,12
47.7491,-122.353,402000,456068,-54068,-13.4,1200,7,61
47.7499,-122.111,535500,562673,-27173,-5.1,1730,8,32
47.7587,-122.144,375000,352541,22458,6.0,1410,6,32
47.7351,-121.964,470000,721173,-251173,-53.4,2310,9,24
47.3504,-122.284,339000,527195,-188195,-55.5,2900,8,14
47.6606,-122.06,335000,221303,113696,33.9,1350,6,34
47.675,-122.289,780000,740772,39227,5.0,2610,7,74
47.3538,-122.047,263000,238793,24206,9.2,1580,8,22
47.7416,-122.327,310000,392995,-82995,-26.8,1180,7,59
47.4121,-122.183,289659,376777,-87118,-30.1,2260,7,31
47.7348,-122.347,286308,335210,-48902,-17.1,1220,7,9
47.3619,-122.287,320000,509971,-189971,-59.4,2630,8,49
47.776,-122.26,425000,525267,-100267,-23.6,1940,8,5
47.6578,-122.286,1395000,1153359,241640,17.3,4010,9,44
47.6904,-122.347,385000,477686,-92686,-24.1,1630,8,7
47.28,-122.257,180000,133619,46380,25.8,1330,7,37
47.5372,-121.876,574000,525817,48182,8.4,2380,8,13
47.7202,-122.249,510000,498178,11821,2.3,1600,7,48
47.2105,-121.989,210000,188556,21443,10.2,1520,6,95
47.7159,-122.1,637000,636759,240,0.0,2120,8,32
47.5942,-121.977,855000,961981,-106981,-12.5,3460,10,5
47.5055,-122.26,375000,374286,713,0.2,2230,7,56
47.6836,-122.095,379950,286419,93530,24.6,1080,7,30
47.6218,-122.032,623000,688522,-65522,-10.5,2300,9,31
47.4612,-122.069,374950,362704,12245,3.3,1970,7,52
47.6823,-122.27,725000,585142,139857,19.3,1820,7,70
47.2915,-122.368,190000,154694,35305,18.6,1400,7,33
47.6055,-122.21,1825000,1612261,212738,11.7,6030,11,24
47.5283,-122.321,337000,437951,-100951,-30.0,1400,7,96
47.6315,-122.362,850000,842597,7402,0.9,2650,8,95
47.7367,-121.969,325000,405887,-80887,-24.9,1580,7,14
47.6869,-122.317,475000,638101,-163101,-34.3,1640,8,86
47.448,-122.28,242000,414175,-172175,-71.1,2340,7,64
47.6798,-122.391,595000,536669,58330,9.8,2000,7,66
47.6692,-122.279,450000,397306,52693,11.7,1040,8,12
47.2848,-122.223,190000,102535,87464,46.0,1180,7,49
47.646,-122.363,700000,486808,213191,30.5,1930,7,62
47.6701,-122.288,686500,675781,10718,1.6,1390,8,87
47.7421,-121.982,279900,401258,-121358,-43.4,1360,6,58
47.669,-122.402,598950,448179,150770,25.2,1480,8,1
47.4136,-122.333,210000,237289,-27289,-13.0,2050,6,59
47.6811,-122.207,1065000,749047,315952,29.7,2290,9,20
47.5306,-122.227,1255000,1050425,204574,16.3,3510,10,49
47.5311,-122.073,782900,811224,-28324,-3.6,3060,10,1
47.4773,-122.28,200000,243421,-43421,-21.7,1140,7,55
47.6199,-122.304,574000,342841,231158,40.3,1100,8,6
47.6355,-122.037,405000,234545,170454,42.1,1330,7,31
47.6112,-122.133,460000,413416,46583,10.1,1420,7,55
47.5156,-122.204,875000,925964,-50964,-5.8,4430,9,14
47.3072,-122.391,317000,525785,-208785,-65.9,2100,9,25
47.644,-122.353,682000,637279,44720,6.6,2120,7,105
47.758,-122.325,360000,521182,-161182,-44.8,1920,7,53
47.5968,-122.174,745000,757894,-12894,-1.7,2050,9,56
47.5078,-122.169,540000,737074,-197074,-36.5,3370,9,8
47.7576,-122.296,260000,425134,-165134,-63.5,1270,7,67
47.5212,-122.357,256950,372221,-115271,-44.9,1070,9,7
47.5053,-122.255,236000,262804,-26804,-11.4,1300,7,54
47.7699,-122.335,299000,384083,-85083,-28.5,1520,6,62
47.6868,-122.285,508500,503743,4756,0.9,1800,7,65
47.6048,-122.312,412000,464055,-52055,-12.6,1040,7,114
47.6234,-122.059,660000,917366,-257366,-39.0,3740,9,36
47.5896,-121.978,806000,924957,-118957,-14.8,3370,10,16
47.4384,-122.352,925000,1034242,-109242,-11.8,4050,9,27
47.5614,-121.899,460000,599821,-139821,-30.4,1880,9,28
47.6768,-122.367,626000,420625,205374,32.8,1040,7,91
47.4761,-122.337,142500,173871,-31371,-22.0,1440,6,67
47.5597,-121.85,295000,363086,-68086,-23.1,1810,7,42
47.6959,-122.364,650000,646993,3006,0.5,2210,9,2
47.6207,-122.297,585000,479951,105048,18.0,1740,8,20
47.6797,-122.385,979000,866473,112526,11.5,2690,10,1
47.5894,-122.243,1400000,980286,419713,30.0,3530,10,14
47.547,-122.302,445000,458605,-13605,-3.1,1360,8,47
47.4208,-122.213,430000,740718,-310718,-72.3,3220,9,25
47.6662,-122.083,637250,620258,16991,2.7,2120,9,10
47.7572,-122.318,304000,473536,-169536,-55.8,1310,7,62
47.4745,-121.723,556000,656661,-100661,-18.1,2750,9,21
47.5396,-122.387,306500,132889,173610,56.6,840,7,9
47.3114,-122.262,637000,922859,-285859,-44.9,4083,10,10
47.3627,-122.496,550000,563749,-13749,-2.5,3650,7,24
47.6645,-122.342,725000,646673,78326,10.8,2110,7,88
47.7348,-121.966,402500,712074,-309574,-76.9,2780,8,6
47.663,-122.402,540000,558226,-18226,-3.4,1690,7,108
47.3252,-122.208,148900,211337,-62437,-41.9,1700,7,48
47.6509,-122.37,595000,454589,140410,23.6,870,7,91
47.1895,-122.015,350000,391134,-41134,-11.8,2810,8,14
47.5521,-121.989,753000,728243,24756,3.3,3060,9,10
47.4291,-122.16,278000,240078,37921,13.6,1590,7,30
47.6445,-122.374,650000,562313,87686,13.5,2480,7,69
47.6867,-122.275,1100000,753830,346169,31.5,2420,8,67
47.5884,-121.991,712000,821931,-109931,-15.4,3200,9,11
47.3685,-122.077,199990,1443,198546,99.3,840,6,46
47.6102,-122.296,590000,573756,16243,2.8,1860,7,100
47.6686,-122.153,425000,365053,59946,14.1,1300,7,51
47.4971,-122.168,165000,187488,-22488,-13.6,1020,6,56
47.7279,-122.192,379950,338571,41378,10.9,1270,7,38
47.5711,-122.391,550000,427895,122104,22.2,1360,7,77
47.731,-122.303,342000,308782,33217,9.7,1260,6,71
47.4013,-122.319,446000,536081,-90081,-20.2,2550,7,57
47.688,-122.19,500000,335292,164707,32.9,940,7,51
47.5684,-122.19,2395000,1177455,1217544,50.8,3800,10,46
47.4401,-122.279,216000,76684,139315,64.5,1260,6,17
47.7203,-122.229,431200,327711,103488,24.0,1360,7,49
47.5327,-121.871,384000,283458,100541,26.2,1700,7,12
47.3978,-122.322,400000,653903,-253903,-63.5,3350,7,35
47.5487,-122.391,330000,173744,156255,47.4,700,6,72
47.5934,-122.308,450000,362446,87553,19.5,1210,7,87
47.6297,-122.216,3100000,1549293,1550706,50.0,5090,12,9
47.6455,-121.901,350000,521279,-171279,-48.9,1860,8,23
47.5385,-121.87,527900,649176,-121276,-23.0,2490,8,17
47.2953,-122.185,295450,510501,-215051,-72.8,2030,8,49
47.7385,-122.169,540000,713366,-173366,-32.1,2290,9,11
47.3994,-122.204,260000,255152,4847,1.9,1790,7,22
47.711,-122.356,370350,593617,-223267,-60.3,1340,8,13
47.6737,-122.304,885000,889244,-4244,-0.5,2730,8,94
47.5603,-122.013,675000,636919,38080,5.6,2620,9,4
47.4756,-122.147,315000,294094,20905,6.6,1580,7,41
47.7139,-122.203,394000,492432,-98432,-25.0,1370,8,27
47.324,-122.328,287000,474287,-187287,-65.3,2300,8,37
47.5168,-121.883,645000,700233,-55233,-8.6,2910,9,3
47.2988,-122.374,267000,471336,-204336,-76.5,2510,8,37
47.662,-122.324,545000,412525,132474,24.3,1280,8,6
47.5139,-122.187,295000,296409,-1409,-0.5,1380,7,52
47.5655,-122.395,525000,501088,23911,4.6,2280,7,68
47.2917,-122.375,277950,309297,-31347,-11.3,2100,7,23
47.6926,-122.365,460000,290133,169866,36.9,850,7,40
47.569,-122.007,535000,444029,90970,17.0,1720,8,21
47.6578,-122.285,1005000,822013,182986,18.2,2570,8,75
47.5894,-121.98,730000,822395,-92395,-12.7,2750,10,17
47.7177,-122.224,445000,551656,-106656,-24.0,2160,7,39
47.4514,-122.187,216000,275487,-59487,-27.5,1130,7,62
47.6796,-122.279,619950,442183,177766,28.7,1520,7,64
47.726,-122.221,469500,460948,8551,1.8,2090,7,14
47.4724,-122.014,508000,679056,-171056,-33.7,3320,8,29
47.6591,-122.147,1135000,970411,164588,14.5,3370,10,16
47.6341,-122.044,722800,1195594,-472794,-65.4,4330,10,30
47.2959,-122.225,315000,241796,73203,23.2,2210,7,11
47.5168,-122.256,420000,595915,-175915,-41.9,1780,7,57
47.6695,-122.338,760000,524544,235455,31.0,1410,7,90
47.6362,-122.175,760000,655422,104577,13.8,2280,8,42
47.3121,-122.215,225000,250974,-25974,-11.5,1420,7,65
47.3184,-122.22,200000,379811,-179811,-89.9,1230,7,102
47.5403,-121.889,443500,381940,61559,13.9,2170,7,9
47.5687,-121.898,260000,177056,82943,31.9,1190,6,68
47.6649,-122.135,740000,850279,-110279,-14.9,3360,9,18
47.3795,-122.022,329950,273672,56277,17.1,2120,7,13
47.7042,-122.187,465000,423873,41126,8.8,1840,7,12
47.5202,-122.373,285000,199659,85340,29.9,1210,6,64
47.6809,-122.305,735000,674599,60400,8.2,2350,7,67
47.6879,-122.298,555000,752840,-197840,-35.6,2350,8,58
47.7574,-122.322,466000,560259,-94259,-20.2,1880,7,53
47.423,-122.155,369000,559274,-190274,-51.6,2370,9,17
47.2603,-122.194,411605,486720,-75115,-18.2,2658,9,1
47.7278,-122.226,330000,340201,-10201,-3.1,960,7,46
47.5556,-122.363,320000,384396,-64396,-20.1,1480,8,2
47.3546,-122.081,339950,459629,-119679,-35.2,2390,8,31
47.4594,-121.986,525000,476901,48098,9.2,2190,8,21
47.648,-122.118,599000,624610,-25610,-4.3,2560,8,28
47.3816,-122.313,265000,265962,-962,-0.4,1630,7,30
47.6989,-122.317,425000,406369,18630,4.4,1400,8,8
47.5895,-122.229,1575000,1370474,204525,13.0,4220,11,24
47.3192,-122.287,299000,155043,143956,48.1,1510,7,41
47.593,-122.291,1900000,1030972,869027,45.7,3070,11,6
47.7115,-122.239,600000,623926,-23926,-4.0,2250,8,24
47.5322,-122.391,756450,818295,-61845,-8.2,3210,7,101
47.7743,-122.27,405000,605705,-200705,-49.6,1880,8,47
47.5814,-122.196,1088000,845231,242768,22.3,2920,8,65
47.7671,-122.334,362500,583799,-221299,-61.0,2330,7,54
47.5496,-122.14,870000,752791,117208,13.5,2650,9,31
47.6999,-122.305,445000,498370,-53370,-12.0,2170,7,26
47.4028,-122.002,728000,755978,-27978,-3.8,3490,9,14
47.6534,-122.182,950000,912225,37774,4.0,3360,9,27
47.3634,-122.279,305000,505151,-200151,-65.6,2210,8,47
47.519,-122.352,260000,160615,99384,38.2,1200,6,65
47.6529,-122.355,387000,373150,13849,3.6,1010,8,16
47.6947,-122.315,740000,450154,289845,39.2,1230,7,88
47.4574,-122.01,775000,652740,122259,15.8,2620,9,17
47.5812,-122.403,560000,451984,108015,19.3,1560,8,9
47.4795,-122.126,505000,471083,33916,6.7,2420,8,2
47.674,-122.377,565000,446571,118428,21.0,1520,8,2
47.4007,-122.294,130000,186506,-56506,-43.5,790,7,64
47.6931,-122.022,743000,877230,-134230,-18.1,3410,9,3
47.2666,-122.015,485000,647288,-162288,-33.5,3340,9,21
47.5876,-122.204,1965220,1169241,795978,40.5,4370,10,12
47.7063,-122.106,800000,954162,-154162,-19.3,3370,9,10
47.6133,-122.306,935000,478907,456092,48.8,1220,7,112
47.6835,-122.387,375000,449257,-74257,-19.8,1330,8,11
47.5616,-122.088,625000,510671,114328,18.3,1920,8,36
47.5974,-122.149,463000,342684,120315,26.0,1250,7,60
47.7,-122.129,426000,350150,75849,17.8,1470,7,42
47.6123,-122.007,770000,753976,16023,2.1,2800,9,16
47.5621,-121.862,200000,131360,68639,34.3,960,6,82
47.4938,-122.171,227450,17675,209774,92.2,660,5,63
47.5081,-122.356,170000,223834,-53834,-31.7,860,6,91
47.5455,-122.126,1300000,1198894,101105,7.8,4170,11,24
47.4482,-122.462,329500,396447,-66947,-20.3,1810,7,74
47.3063,-122.219,150000,166211,-16211,-10.8,1250,7,64
47.3663,-122.122,301000,464096,-163096,-54.2,2420,8,12
47.7308,-122.282,1335000,1472938,-137938,-10.3,2300,7,81
47.4759,-121.734,502000,469661,32338,6.4,2680,8,2
47.4391,-122.161,348000,557414,-209414,-60.2,2720,8,28
47.553,-122.114,1365000,1462782,-97782,-7.2,4210,12,20
47.6145,-122.295,387500,381282,6217,1.6,1320,7,86
47.2137,-121.989,255000,93584,161415,63.3,1720,7,1
47.4858,-122.202,256000,93094,162905,63.6,880,5,91
47.5951,-122.206,1610000,1234393,375606,23.3,4270,11,19
47.3443,-122.073,338950,254564,84385,24.9,1610,7,41
47.5426,-122.387,340000,259364,80635,23.7,1250,7,19
47.5114,-122.361,335000,226611,108388,32.4,1260,7,21
47.5847,-122.032,665000,670851,-5851,-0.9,2510,9,17
47.5573,-122.136,649950,707513,-57563,-8.9,2150,9,36
47.6359,-122.052,525000,797371,-272371,-51.9,2970,9,20
47.6665,-122.287,441500,543605,-102105,-23.1,1010,7,96
47.4355,-122.272,325000,620511,-295511,-90.9,2630,7,31
47.6181,-122.117,370000,176369,193630,52.3,940,6,56
47.6469,-122.389,950000,959339,-9339,-1.0,3080,9,15
47.495,-122.227,225000,196285,28714,12.8,1070,5,93
47.3783,-122.22,299000,425530,-126530,-42.3,2210,7,49
47.2987,-122.385,274900,165815,109084,39.7,1840,7,25
47.4558,-122.507,437000,519763,-82763,-18.9,2120,7,102
47.592,-122.307,435000,537507,-102507,-23.6,1300,7,111
47.6886,-122.354,415000,429698,-14698,-3.5,1230,6,91
47.4787,-122.129,400000,359582,40417,10.1,2120,7,9
47.369,-122.17,250000,301194,-51194,-20.5,1910,7,35
47.567,-122.016,700000,569582,130417,18.6,2490,8,28
47.5496,-122.391,467500,517965,-50465,-10.8,1490,7,97
47.2114,-122.009,290000,376833,-86833,-29.9,2360,8,24
47.2875,-122.218,245000,153787,91212,37.2,1490,7,26
47.6084,-122.304,365000,275689,89310,24.5,680,6,98
47.3893,-122.216,372000,597310,-225310,-60.6,2520,9,25
47.5383,-122.268,420000,726730,-306730,-73.0,2390,8,95
47.5292,-122.269,250000,208393,41606,16.6,1220,6,73
47.6313,-122.045,725000,935450,-210450,-29.0,3180,10,31
47.3504,-122.035,264500,148578,115921,43.8,1370,7,22
47.5916,-122.076,585083,656012,-70929,-12.1,2910,8,38
47.7482,-122.321,257000,304999,-47999,-18.7,770,6,68
47.4395,-122.163,419625,680585,-260960,-62.2,2680,9,27
47.6733,-122.383,551000,433226,117773,21.4,940,6,115
47.616,-122.218,1444000,777520,666479,46.2,2660,8,47
47.4556,-122.157,269900,280067,-10167,-3.8,1530,7,47
47.7505,-122.182,470000,649558,-179558,-38.2,2310,8,26
47.1937,-121.977,325000,293166,31833,9.8,2800,7,4
47.7097,-122.305,637000,681974,-44974,-7.1,2850,8,7
47.5256,-122.38,575000,559942,15057,2.6,1580,7,104
47.7255,-122.164,299000,359420,-60420,-20.2,1160,7,32
47.6079,-122.123,455000,435985,19014,4.2,1740,7,57
47.6317,-122.304,1395710,1251800,143909,10.3,3960,9,90
47.353,-122.294,290000,337127,-47127,-16.3,2000,7,47
47.5932,-122.159,975000,792928,182071,18.7,3130,9,4
47.492,-122.224,212000,194348,17651,8.3,1040,6,64
47.3326,-122.201,438500,712194,-273694,-62.4,3050,9,27
47.567,-122.151,981000,705876,275123,28.0,2110,8,47
47.565,-122.274,650000,651242,-1242,-0.2,2330,8,65
47.6952,-122.188,569000,614005,-45005,-7.9,2150,8,20
47.5707,-122.129,680000,700239,-20239,-3.0,3180,8,48
47.6612,-121.955,620000,736108,-116108,-18.7,2690,9,17
47.4608,-122.196,300000,506623,-206623,-68.9,2590,8,37
47.3213,-122.378,329000,437854,-108854,-33.1,1920,8,37
47.6882,-122.184,628000,437843,190156,30.3,1720,7,31
47.3262,-122.214,300000,289262,10737,3.6,2400,7,24
47.4559,-122.344,455000,696356,-241356,-53.0,2450,8,61
47.455,-122.198,345000,234822,110177,31.9,1540,7,51
47.5626,-122.149,812500,782154,30345,3.7,2810,9,37
47.5858,-122.379,870000,857004,12995,1.5,3340,9,17
47.6922,-122.163,405000,412276,-7276,-1.8,1280,7,55
47.3155,-122.182,192950,35851,157098,81.4,1170,6,46
47.2955,-122.362,212000,66922,145077,68.4,1100,6,48
47.5395,-122.242,950000,945473,4526,0.5,3330,9,27
47.4718,-122.323,296000,256452,39547,13.4,1370,7,62
47.3672,-122.312,279900,334131,-54231,-19.4,1580,7,53
47.3701,-122.107,325000,334054,-9054,-2.8,1850,8,18
47.7673,-122.202,405000,545144,-140144,-34.6,1970,7,53
47.6315,-122.028,730000,671111,58888,8.1,2740,8,24
47.6327,-122.036,669950,720901,-50951,-7.6,2670,9,19
47.7353,-122.172,408000,481976,-73976,-18.1,1970,7,39
47.5394,-122.026,304500,172083,132416,43.5,1350,7,7
47.6341,-122.208,1306000,699467,606532,46.4,2770,9,13
47.369,-122.156,445000,397167,47832,10.7,2360,8,15
47.5914,-122.295,374000,264630,109369,29.2,1260,7,14
47.2929,-122.342,575000,1163017,-588017,-102.3,4620,11,24
47.5533,-122.098,1515000,1410058,104941,6.9,4500,12,24
47.6744,-122.196,1020000,1036972,-16972,-1.7,3770,10,7
47.4853,-122.304,195000,195113,-113,-0.1,1230,6,56
47.6819,-122.389,570000,491793,78206,13.7,1700,6,106
47.6487,-122.122,455000,313017,141982,31.2,1310,6,45
47.6971,-122.282,452000,575454,-123454,-27.3,1740,7,69
47.7287,-122.192,440000,466847,-26847,-6.1,1760,7,39
47.454,-122.373,995000,1102934,-107934,-10.8,2780,10,37
47.6874,-122.161,765000,861633,-96633,-12.6,3230,9,11
47.4032,-122.023,567500,740133,-172633,-30.4,3090,9,25
47.6743,-122.145,490000,588039,-98039,-20.0,2120,8,40
47.7222,-122.331,620000,692811,-72811,-11.7,2730,8,7
47.7489,-122.3,349500,491362,-141862,-40.6,1130,7,68
47.6809,-122.348,630000,459950,170049,27.0,1260,7,64
47.5637,-122.395,406500,327177,79322,19.5,870,7,68
47.6727,-122.397,429000,480518,-51518,-12.0,1350,7,103
47.5185,-122.376,299800,239516,60283,20.1,1310,6,71
47.709,-122.363,407000,496437,-89437,-22.0,1140,8,61
47.6977,-122.126,460000,443282,16717,3.6,1600,7,36
47.694,-122.346,415000,408402,6597,1.6,880,7,74
47.7233,-121.959,450000,527490,-77490,-17.2,2520,7,16
47.5208,-122.393,604000,481659,122340,20.3,1960,7,50
47.5927,-122.306,375000,269407,105592,28.2,1100,8,8
47.4498,-122.28,380000,284262,95737,25.2,1740,7,41
47.7689,-122.379,499000,576821,-77821,-15.6,2030,7,33
47.3596,-122.04,449000,599665,-150665,-33.6,2960,9,10
47.6966,-122.375,475000,422041,52958,11.1,1520,6,70
47.7264,-122.307,500000,472932,27067,5.4,1800,7,43
47.265,-122.22,319950,419513,-99563,-31.1,2240,8,30
47.6377,-122.212,1928000,1330498,597501,31.0,4280,11,31
47.6339,-122.192,667500,746566,-79066,-11.8,2130,9,62
47.4553,-121.987,645000,668145,-23145,-3.6,3340,8,40
47.5003,-122.328,300000,363609,-63609,-21.2,1830,7,24
47.5735,-122.162,655275,463703,191571,29.2,2050,7,53
